Region	RegionUID	OperatingUnit	OperatingUnitUID	CountryName	SNU1	SNU1Uid	PSNU	PSNUuid	CurrentSNUPrioritization	typeMilitary	MechanismUID	PrimePartner	FundingAgency	MechanismID	ImplementingMechanismName	dataElementUID	indicator	numeratorDenom	indicatorType	disaggregate	standardizedDisaggregate	categoryOptionComboUID	categoryOptionComboName	Age	Sex	resultStatus	otherDisaggregate	coarseDisaggregate	modality	isMCAD	FY2015Q2	FY2015Q3	FY2015Q4	FY2015APR	FY2016_TARGETS	FY2016Q1	FY2016Q2	FY2016Q3	FY2016Q4	FY2016APR	FY2017_TARGETS	FY2017Q1	FY2017Q2	FY2017Q3	FY2017Q4	FY2017APR	FY2018_TARGETS	FY2018Q1
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	fwzcu3dtKrG	HTS_TST	N	DSD	Inpat/AgeAboveTen/Sex/Result	Modality/Age/Sex/Result	JevNCPpbfiA	25-49, Male, Negative	25-49	Male	Negative			Inpat	N													30	80	30	130		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	gHaMf75vR2O	FPINT_SITE	N	DSD	Serv Del Type	Serv Del Type	EFIh9ptowJ5	Care and Support				Care and Support		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	HClygqtgRlE	HTS_TST	N	DSD	VCT/AgeAboveTen/Sex/Result	Modality/Age/Sex/Result	hslBabVtfA5	20-24, Female, Positive	20-24	Female	Positive			VCT	N												10	10			10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	HClygqtgRlE	HTS_TST	N	DSD	VCT/AgeAboveTen/Sex/Result	Modality/Age/Sex/Result	pPoX6WdTN1o	10-14, Female, Positive	10-14	Female	Positive			VCT	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	HClygqtgRlE	HTS_TST	N	DSD	VCT/AgeAboveTen/Sex/Result	Modality/Age/Sex/Result	Y7O1XuHabt3	20-24, Male, Positive	20-24	Male	Positive			VCT	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	hDpxh0KTaje	HTS_TST_POS	N	DSD	Index/AgeLessThanTen/Result	Modality/Age/Sex/Result	TYRdnlMBYqt	<1, Positive	<01		Positive			Index	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	ifqUg8hufqa	LAB_PTCQI	N	Not Applicable	Lab/PT	Lab/PT	kPseq1szL7a	Lab Testing - HIV IVT/EID, PT - Participate and passed last round				Lab Testing - HIV IVT/EID PT - Participate and passed last round		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	ifqUg8hufqa	LAB_PTCQI	N	Not Applicable	Lab/PT	Lab/PT	pgOsuoYuuqI	Lab Testing - HIV Viral Load, PT - Participate but did not pass last round				Lab Testing - HIV Viral Load PT - Participate but did not pass last round		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	ifqUg8hufqa	LAB_PTCQI	N	Not Applicable	Lab/PT	Lab/PT	XdD5EAst7OH	Lab Testing - TB Culture, PT - Testing with no participation				Lab Testing - TB Culture PT - Testing with no participation		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	Iruk8EnIquW	HTS_TST_NEG	N	DSD	OtherPITC/AgeAboveTen/Sex/Result	Modality/Age/Sex/Result	MOgc5CUZPxT	50+, Male, Negative	50+	Male	Negative			OtherPITC	N												110	210	200	200	700		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	JQMpvspOT8R	TB_OUTCOME	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N					10													
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	Jw2iUqTtLZt	HRH_STAFF	N	Not Applicable	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N															50	50		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	jwW4kVZ3GDh	TX_CURR	N	DSD	AgeLessThanTen	Age/Sex/HIVStatus	IVBFAjELiBr	1-9	01-09		Positive			NULL	N												20	20	30	30	30		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	k14DzuHMHL4	HTS_TST	N	DSD	ServiceDeliveryPoint	ServiceDeliveryPoint	JgS3yfWpXqv	Maternal and Child Health Clinic				Maternal and Child Health Clinic		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	KcL9aEzkodz	TB_STAT	D	DSD	Total Denominator	Total Denominator	HllvX50cXC0	default						NULL	N					10						190							
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	Kk4CdspETNQ	HRH_STAFF	N	Not Applicable	CadreCategory	CadreCategory	itxIkeWqiE9	Social Service				Social Service		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	KOsIxzZXBtA	TX_PVLS	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N															590	590		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	l2d5ZuEXkT3	TX_UNDETECT	D	DSD	Age/Sex	Age/Sex	DKeN7sA4rjG	5-14, Female	05-14	Female				NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	l2d5ZuEXkT3	TX_UNDETECT	D	DSD	Age/Sex	Age/Sex	KVZ5Xhq4GFM	<1, Male	<01	Male				NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	l2d5ZuEXkT3	TX_UNDETECT	D	DSD	Age/Sex	Age/Sex	OFS4LIiPp0M	<1, Female	<01	Female				NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	l2d5ZuEXkT3	TX_UNDETECT	D	DSD	Age/Sex	Age/Sex	QDJnpz6a9vF	1-4, Male	01-04	Male				NULL	N									10	10								
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	l2d5ZuEXkT3	TX_UNDETECT	D	DSD	Age/Sex	Age/Sex	x3qJrpzs1gf	5-14, Male	05-14	Male				NULL	N									10	10								
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	lQhwQGUV2Ge	CARE_CURR	N	DSD	Age/Sex	Age/Sex	kboLr4Fk1MI	Male, <1	<01	Male				NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	lSijgGXIX5u	HTS_TST	N	DSD	PMTCT ANC/Age/Result	Modality/Age/Sex/Result	JTprhaxYHHR	Unknown Age, Negative	Unknown Age		Negative			PMTCT ANC	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	LzAU4PZPTk3	HTS_TST_NEG	N	DSD	Age/Sex/Result	Age/Sex/Result	lB1GiypL1JN	25-49, Female, Negative	25-49	Female	Negative			NULL	N					30													
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	LzAU4PZPTk3	HTS_TST_NEG	N	DSD	Age/Sex/Result	Age/Sex/Result	ScqV3rQLLdD	5-9, Female, Negative	05-09	Female	Negative			NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	lZjIcCCGw5g	TX_RET	N	DSD	Age/Sex	Age/Sex	ebBULjRn8o5	<5, Male	<05	Male				NULL	N									10	10								
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	m4CTijUbEKm	TB_OUTCOME	N	DSD	Sex/Outcome	Sex/Outcome	S8KvY438CzX	Male, Other Outcomes: Died		Male		Other Outcomes: Died		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	mJONpM4NS83	LAB_PTCQI	N	Not Applicable	Lab/CQI	Lab/CQI	hro5eQVT06z	Lab Testing - TB Culture, LAB_CQI - Audited and fully accredited				Lab Testing - TB Culture LAB_CQI - Audited and fully accredited		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	mJONpM4NS83	LAB_PTCQI	N	Not Applicable	Lab/CQI	Lab/CQI	PEmcDc3l3Ma	Lab Testing - TB Culture, LAB_CQI - Audited but not accredited				Lab Testing - TB Culture LAB_CQI - Audited but not accredited		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	mYgs3qdwZol	HTS_TST	N	DSD	OtherPITC/AgeLessThanTen/Result	Modality/Age/Sex/Result	aGE34A1232w	1-9, Negative	01-09		Negative			OtherPITC	N												90	110	80	100	370		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	NC04Mmx9IA0	TX_CURR	N	DSD	Age/Sex	Age/Sex/HIVStatus	Ll9Rz1BGdkC	15-19, Female	15-19	Female	Positive			NULL	N	10		10	10					20	20								
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	NfB3n9uFO0s	TB_STAT	N	DSD	Results	Results	ZZgjEm5kvv3	Negative			Negative			NULL	N	30	10	30	60		50	40	80	90	250								
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	No4ae4AkVSC	HTS_TST	N	DSD	Inpat/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	ccJzltkt33W	<15, Unknown Sex	<15	Unknown Sex	Positive			Inpat	Y														10		10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	No4ae4AkVSC	HTS_TST	N	DSD	Inpat/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	QTVjN6VK5He	<15, Unknown Sex	<15	Unknown Sex	Negative			Inpat	Y													30	40	20	80		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	NOnCLXNE9ch	HTS_TST_POS	N	DSD	Pediatric/Result/<5	Modality/Age/Sex/Result	XkqnsV4slkA	Positive	<05		Positive			Pediatric	N															10	10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	O6ekinArGFg	PMTCT_STAT	N	DSD	Age	Age/Sex	Mv0sVhXnZ2F	10-14	10-14	Female				NULL	N													10	10	10	10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	O6ekinArGFg	PMTCT_STAT	N	DSD	Age	Age/Sex	Uhpn8agIX8X	20-24	20-24	Female				NULL	N												230	290	220	210	930		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	OazhYp8KBSX	HTS_TST_NEG	N	DSD	TBClinic/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	QTVjN6VK5He	<15, Unknown Sex	<15	Unknown Sex	Negative			TBClinic	Y												10	10	10	10	20		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	oB0cv6qnRnJ	FPINT_SITE	D	DSD	Total Denominator	Total Denominator	HllvX50cXC0	default						NULL	N			10	10					40	40								
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	Oe7zC8Vvw7v	LAB_PTCQI_HIV_Viral_Load_POCT_PT	N	Not Applicable	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	oLVvBOWrvhM	TX_PVLS	N	DSD	AgeLessThanTen/Indication	Age/Sex/Indication/HIVStatus	EJxq3sLN400	1-9, Undocumented Test Indication	01-09			Undocumented Test Indication		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	OPmsmx2Rvz2	TX_PVLS	D	DSD	AgeLessThanTen/Indication	Age/Sex/Indication/HIVStatus	e9oHXT1ovOB	<1, Undocumented Test Indication	<01			Undocumented Test Indication		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	OPmsmx2Rvz2	TX_PVLS	D	DSD	AgeLessThanTen/Indication	Age/Sex/Indication/HIVStatus	EJxq3sLN400	1-9, Undocumented Test Indication	01-09			Undocumented Test Indication		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	orqW7wbumRY	TX_NEW	N	DSD	AgeAboveTen/Sex	Age/Sex/HIVStatus	fwEHTUwtNsS	50+, Male	50+	Male	Positive			NULL	N												10	10	10	10	30		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	orqW7wbumRY	TX_NEW	N	DSD	AgeAboveTen/Sex	Age/Sex/HIVStatus	iJbM0XmXcy3	20-24, Female	20-24	Female	Positive			NULL	N												10	10	10	10	30		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	p3T3RLXpEM8	HTS_TST_NEG	N	DSD	OtherPITC/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	vjUqq1nD06d	Unknown Age, Female, Negative	Unknown Age	Female	Negative			OtherPITC	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	p6RtOaUBjOj	TX_CURR	N	DSD	MostCompleteAgeDisagg	MostCompleteAgeDisagg	eg59hJnpUQ5	15+, Female	15+	Female				NULL	Y												650	690	690	760	760		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	PePG9SiJmIo	HTS_TST	N	DSD	Pediatric/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	XkqnsV4slkA	Positive	<15	Unknown Sex	Positive			Pediatric	Y															10	10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	PggPmBIz0Nh	HTS_TST_NEG	N	DSD	ServiceDeliveryPoint/Result	ServiceDeliveryPoint/Result	bwL87v3hlCT	Negative, Maternal and Child Health Clinic			Negative	Maternal and Child Health Clinic		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	PggPmBIz0Nh	HTS_TST_NEG	N	DSD	ServiceDeliveryPoint/Result	ServiceDeliveryPoint/Result	fjHbM7TRFuw	Negative, Under 5 Clinic			Negative	Under 5 Clinic		NULL	N	10		10	10														
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	PhZSAkHnEXY	KP_PREV	D	DSD	KeyPop	KeyPop	hvgp9xnuUrx	FSW				FSW		NULL	N															330	330		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	pjjjCqiKy49	HTS_TST_POS	N	DSD	OtherPITC/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	Y1LWVrEVn1E	<15, Unknown Sex	<15	Unknown Sex	Positive			OtherPITC	Y												10	10	10	10	10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	PSKAahJOUpb	HTS_TST_POS	N	DSD	MostCompleteAgeDisagg	MostCompleteAgeDisagg	iSKMmIebK1p	15+, Female, Positive	15+	Female	Positive			NULL	Y	20	10	20	50		10	10	60	80	140								
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	q2mgsjDtNft	HTS_TST	N	DSD	ServiceDeliveryPoint/Result	ServiceDeliveryPoint/Result	bjBraN0af8d	Positive, Sexually Transmitted Infections			Positive	Sexually Transmitted Infections		NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	q2mgsjDtNft	HTS_TST	N	DSD	ServiceDeliveryPoint/Result	ServiceDeliveryPoint/Result	YTb5zYgPJoQ	Positive, Antenatal Clinic			Positive	Antenatal Clinic		NULL	N	10	10	10	20		10	10	10	10	30								
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	Q8lMHUw6dI3	CARE_NEW	N	DSD	Age/Sex	Age/Sex	cknVa4dQy3G	Male, 5-9	05-09	Male				NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	Q8lMHUw6dI3	CARE_NEW	N	DSD	Age/Sex	Age/Sex	Dec8OrrGKqD	Female, 15-19	15-19	Female				NULL	N																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	qFGgVZdLFVd	HTS_TST	N	DSD	OtherPITC/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	E2NnF5pE5K1	15+, Male, Positive	15+	Male	Positive			OtherPITC	Y												20	20	30	40	100		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	qFGgVZdLFVd	HTS_TST	N	DSD	OtherPITC/MostCompleteAgeDisagg	Modality/MostCompleteAgeDisagg	ShBelJWI7TI	Unknown Age, Male, Positive	Unknown Age	Male	Positive			OtherPITC	Y																		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	qhGxKnmrZBd	HTS_TST	N	DSD	KeyPop/Result	KeyPop/Result	YtrkH2Xrb12	FSW, Positive			Positive	FSW		KeyPop	N															10	10		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	QSSTb1ngS8a	TB_SCREENDX	N	DSD	Age Aggregated/Sex	Age Aggregated/Sex	aXiCuDLkhT1	15+, Male	15+	Male			TRUE	NULL	N											310							
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	qUfbX8Siyan	TX_PVLS	N	DSD	Age Aggregated/Sex	Age Aggregated/Sex	Pv51tDz8wHc	<15, Female	<15	Female			TRUE	NULL	N											30							
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	qVP4r1fN1VU	PMTCT_STAT	D	DSD	Total Denominator	Total Denominator	HllvX50cXC0	default						NULL	N	1150	590	490	2220		640	560	1010	1140	3330		1060	1350	1050	990	4440		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	RD0RqpHbS8A	PMTCT_STAT	D	DSD	Age	Age/Sex	BbbNAeDK165	15-19	15-19	Female				NULL	N												100	120	90	110	400		
The Known World	rsgfCo9eMmd	Westeros	ZTxJsumQ8ay	Westeros	The Riverlands	H4JVoH5GKxt	The Riverlands	H4JVoH5GKxt	4 - Sustained		""	Turncloak	HHS/CDC	80003	Turncloak	RIaELUh3Zri	TB_OUTCOME	N	DSD	Age/Outcome	Age/Outcome	yHsmEnRrzMZ	15-19, Cured	15-19			Cured		NULL	N																		
